ppm,time
984.8047029,1638
984.7150259,1639
984.625349,1640
984.5356715,1641
984.4459945,1642
984.356317,1643
984.2666401,1644
984.1769631,1645
984.0872856,1646
983.9976087,1647
983.9079317,1648
983.8182542,1649
983.7285773,1650
983.6388998,1651
983.5492228,1652
983.4595459,1653
983.3698684,1654
983.2801914,1655
983.1905139,1656
983.100837,1657
983.01116,1658
982.9214825,1659
982.8318056,1660
982.7421286,1661
982.6524511,1662
982.5627742,1663
982.4730966,1664
982.3834197,1665
982.8616979,1666
983.3399761,1667
983.8182543,1668
984.2965326,1669
984.7748107,1670
985.2530889,1671
985.7313672,1672
986.2096454,1673
986.6879236,1674
987.1662017,1675
987.6444799,1676
988.1227581,1677
988.6010362,1678
989.0793148,1679
